actor_entropy,actor_loss,actor_target_entropy,alpha_loss,alpha_value,batch_reward,critic_loss,duration,encoder_recon_loss,episode,episode_reward,step,success_rate
1.010318284034729,0.4687894427776337,-3.0,0.4006376659870148,0.09992043920177868,-0.2543767657876015,0.232045141402632,9.050864934921265,0.0524712373688817,21.0,-12.404988139867783,1050,0.0
2.0159240674972536,0.2005220729112625,-3.0,0.4998853051662445,0.09965987351714914,-0.25204656422138216,0.01207018544897437,7.624910116195679,0.0188719073869288,22.0,-8.366719879209995,1100,0.0
2.0177378606796266,0.20969833314418793,-3.0,0.49877250075340274,0.09940175127508206,-0.24975190579891204,0.01185887860134244,8.319092988967896,0.010195392351597547,23.0,-11.788605637848377,1150,0.0
1.9957233810424804,0.2244170641899109,-3.0,0.4953212034702301,0.09914900501511788,-0.24769980907440187,0.012305097859352828,7.204813003540039,0.00787319484166801,24.0,-5.378443660214543,1200,0.0
2.0316372680664063,0.23995811760425567,-3.0,0.497621157169342,0.09889828037276786,-0.24376193463802337,0.013182038143277168,7.5581278800964355,0.00699906068854034,25.0,-13.56843687593937,1250,0.0
2.0047142028808596,0.2653067183494568,-3.0,0.4937120389938354,0.09864950069247648,-0.24500145256519318,0.014370359107851982,7.581077575683594,0.006128713265061378,26.0,-10.148343697190285,1300,0.0
1.99657301902771,0.27995469868183137,-3.0,0.49167642831802366,0.09840253098346242,-0.24007454127073288,0.015243224818259477,7.61674427986145,0.005592107968404889,27.0,-5.079110894352198,1350,0.0
2.0103116130828855,0.28302804827690126,-3.0,0.49179811000823975,0.09815749985116877,-0.24013584703207017,0.01456792639568448,7.5738983154296875,0.005197053337469697,28.0,-11.926166892051697,1400,0.0
2.005904655456543,0.2837598779797554,-3.0,0.49014094591140744,0.09791261231448938,-0.23706580698490143,0.016126285027712583,7.664053440093994,0.0049583211448043585,29.0,-7.811369016766548,1450,0.0
1.9973640203475953,0.30360074698925016,-3.0,0.4880893421173096,0.0976691376666214,-0.234555883705616,0.018396748062223196,7.621510028839111,0.00467312858439982,30.0,-6.685353018343449,1500,0.0
1.9924615001678467,0.3071324372291565,-3.0,0.48640288710594176,0.09742791593557489,-0.23179882079362868,0.0197958217933774,7.568958044052124,0.004595943954773247,31.0,-10.490340493619442,1550,0.0
1.99302396774292,0.31028698682785033,-3.0,0.48525532603263855,0.09718672555729783,-0.230842247903347,0.01794202895835042,7.604114055633545,0.004185142125934362,32.0,-11.664383262395859,1600,0.0
2.0106352853775022,0.3217793506383896,-3.0,0.48576308369636534,0.09694643924534242,-0.23085704505443572,0.020849224571138622,7.5930609703063965,0.00434917751699686,33.0,-14.018620535731316,1650,0.0
2.0095490837097167,0.3161240386962891,-3.0,0.48445695638656616,0.09670663013114819,-0.23115228563547136,0.021358474474400282,7.5641560554504395,0.004215604946948588,34.0,-8.786009036004543,1700,0.0
2.008228611946106,0.3361829507350922,-3.0,0.4831338167190552,0.09646787950296158,-0.2332511556148529,0.028069132193922996,7.605541706085205,0.006454313560388982,35.0,-14.583838701248169,1750,0.0
2.0138849020004272,0.244745956659317,-3.0,0.48248704671859743,0.09622989095138916,-0.23213268995285033,0.02076854068785906,7.724923849105835,0.006069332771003247,36.0,-8.585294485092163,1800,0.0
2.010336842536926,0.1960783189535141,-3.0,0.48095820903778075,0.09599329298556007,-0.2312820541858673,0.0182094225846231,7.657827615737915,0.0037929640477523206,37.0,-7.620772743597627,1850,0.0
2.0081543159484863,0.21367399156093597,-3.0,0.4795671010017395,0.09575720471671884,-0.22996127605438232,0.019307460114359857,7.532640218734741,0.0035295615531504153,38.0,-16.09543263912201,1900,0.0
2.0045699310302734,0.22684380352497102,-3.0,0.47804818749427797,0.09552231496286695,-0.23116396576166154,0.019973956178873778,7.5708935260772705,0.0033154117269441484,39.0,-12.085247546434402,1950,0.0
1.9984079790115357,0.249328173995018,-3.0,0.4762907421588898,0.09528834923279293,-0.23362416952848433,0.02080502165481448,7.668515920639038,0.003242001999169588,40.0,-11.998122483491898,2000,0.0
1.9657007551193237,0.2736366266012192,-3.0,0.4720210897922516,0.09505616609331774,-0.2307449060678482,0.02299418594688177,7.550083160400391,0.0033702692156657578,41.0,-9.390518307685852,2050,0.0
1.973224549293518,0.2793168079853058,-3.0,0.471588681936264,0.09482582636328754,-0.2329423636198044,0.020883382484316825,7.665832996368408,0.0032248392701148985,42.0,-14.93250122666359,2100,0.0
1.9791238164901734,0.3026383280754089,-3.0,0.4710012602806091,0.09459500170866882,-0.23303762197494507,0.028871248923242093,7.682143449783325,0.0033433864545077087,43.0,-14.352146819233894,2150,0.0
1.9911654806137085,0.33654186725616453,-3.0,0.47099253892898557,0.0943652755639857,-0.2354636988043785,0.023445687387138606,7.5885703563690186,0.0030926453601568937,44.0,-9.356025166809559,2200,0.0
1.9955518198013307,0.3512821054458618,-3.0,0.4702596318721771,0.09413570982589471,-0.230828241109848,0.02319677099585533,7.607759714126587,0.0028495969483628867,45.0,-7.390581957995892,2250,0.0
2.0024256324768066,0.3418331444263458,-3.0,0.46976097822189333,0.09390680954121229,-0.22955210983753205,0.024277028646320104,7.6066131591796875,0.002816244997084141,46.0,-4.876589760184288,2300,0.0
1.9695365667343139,0.3449508273601532,-3.0,0.4655407106876373,0.09367905121161979,-0.2285439020395279,0.025575442742556333,7.464874982833862,0.0026771552162244915,47.0,-12.154022991657257,2350,0.0
1.988482084274292,0.36551663041114807,-3.0,0.46618531346321107,0.09345232279105332,-0.22717386811971665,0.024114860594272612,8.76395058631897,0.002467801827006042,48.0,-9.211685113608837,2400,0.0
1.9669625663757324,0.3767978620529175,-3.0,0.46305246829986574,0.09322656307165315,-0.2272299638390541,0.024115594252943993,7.600553274154663,0.002349276738241315,49.0,-9.798582337796688,2450,0.0
1.948092646598816,0.38145248413085936,-3.0,0.46018377065658567,0.09300229951784762,-0.2272369447350502,0.027256047315895558,7.6519622802734375,0.0022686469694599507,50.0,-8.903841193765402,2500,0.0
1.9553052043914796,0.39547074198722837,-3.0,0.4597484660148621,0.09277907942360358,-0.22532655268907548,0.029727455861866474,7.567379951477051,0.0022424431843683125,51.0,-5.900863956660032,2550,0.0
1.9602231502532959,0.3963997805118561,-3.0,0.4590996181964874,0.09255582710681043,-0.22277135223150255,0.030207950919866562,7.728656053543091,0.002428463704418391,52.0,-9.181000854820013,2600,0.0
1.944535903930664,0.4169978642463684,-3.0,0.45655014395713805,0.0923344002386007,-0.2261573553085327,0.03282965000718832,7.691900730133057,0.002168264468200505,53.0,-18.519595101475716,2650,0.0
1.976379804611206,0.4050996708869934,-3.0,0.4583881390094757,0.09211279810764104,-0.2271091967821121,0.02919132884591818,7.349414587020874,0.0020511470641940833,54.0,-10.780844621360302,2700,0.0
1.9502594518661498,0.4279224061965942,-3.0,0.4548876345157623,0.09189183692339087,-0.2262160038948059,0.030699828751385213,7.480596303939819,0.0020500999619252978,55.0,-11.0938221514225,2750,0.0
1.9303421688079834,0.42306673645973203,-3.0,0.4519758081436157,0.09167186030507918,-0.22427234232425688,0.03598433829843998,7.666923999786377,0.0020514662377536298,56.0,-6.61912003159523,2800,0.0
1.9453437328338623,0.43872090458869933,-3.0,0.4522700870037079,0.0914538456869076,-0.2236691877245903,0.034975560232996944,7.667943239212036,0.002009961707517505,57.0,-12.609258204698563,2850,0.0
1.9279598236083983,0.45340622901916505,-3.0,0.4496063220500946,0.09123572340789039,-0.22324984699487685,0.03539710558950901,7.798425912857056,0.0019590055104345082,58.0,-10.157031439244747,2900,0.0
1.93046630859375,0.45049004912376406,-3.0,0.4487653934955597,0.0910189048973526,-0.22145774185657502,0.03404936473816633,7.642590284347534,0.0020075007900595665,59.0,-14.242837466299534,2950,0.0
1.9305976772308349,0.47878660559654235,-3.0,0.44771047472953795,0.09080228407673578,-0.22695645600557326,0.0352794698998332,7.5128607749938965,0.0021023830538615586,60.0,-13.789170429110527,3000,0.0
1.889126181602478,0.4967874264717102,-3.0,0.44289389967918397,0.09058678237729305,-0.22848160952329635,0.04404367383569479,7.704499006271362,0.002041739285923541,61.0,-9.71730861067772,3050,0.0
1.8740552759170532,0.5343033266067505,-3.0,0.44048973321914675,0.09037485581770177,-0.22475294947624205,0.05022618815302849,7.683838129043579,0.002289950477425009,62.0,-17.18317697942257,3100,0.0
1.9274062061309813,0.5655997610092163,-3.0,0.4442606830596924,0.09016113584158925,-0.2242575666308403,0.048834896124899385,7.711365699768066,0.00335732635576278,63.0,-6.010804694145918,3150,0.1
1.9514922618865966,0.4928809940814972,-3.0,0.4453709125518799,0.08994664236059818,-0.22300762981176375,0.03478849150240421,7.538960933685303,0.0023415699764154853,64.0,-6.395112354308367,3200,0.1
1.9120465660095214,0.4797463810443878,-3.0,0.44077379584312437,0.08973338387204553,-0.22319382905960083,0.02564090855419636,7.5833470821380615,0.0021108322986401616,65.0,-5.788906250149012,3250,0.1
1.8902313613891601,0.4703622508049011,-3.0,0.437781548500061,0.08952158038384096,-0.21974328368902207,0.0284434125572443,7.633079767227173,0.0020910453773103654,66.0,-15.901655301451683,3300,0.1
1.9016237878799438,0.4731574785709381,-3.0,0.437768520116806,0.08931096071714585,-0.22278123378753661,0.026767479479312895,7.707485914230347,0.0021056535141542555,67.0,-3.720342837739736,3350,0.1
1.876471529006958,0.4795595109462738,-3.0,0.43449834823608396,0.08910084842069889,-0.2199939700961113,0.0278733991086483,7.812902212142944,0.002040161748882383,68.0,-9.807210255414248,3400,0.1
1.8532162523269653,0.49398167729377745,-3.0,0.43141489028930663,0.08889296712899904,-0.2226754453778267,0.03206584002822638,7.492506980895996,0.002005352380219847,69.0,-7.837852664291859,3450,0.1
1.8498742294311523,0.48906645059585574,-3.0,0.43011263966560365,0.08868525994961023,-0.21998478919267656,0.030154811553657054,7.539138078689575,0.0019377911160700023,70.0,-13.203124403953552,3500,0.1
1.8280692434310912,0.5063392007350922,-3.0,0.4271830153465271,0.088478691811489,-0.22238285690546036,0.03299754127860069,7.522908926010132,0.0019179610256105661,71.0,-5.073735691606998,3550,0.1
1.8255990219116212,0.5170360481739045,-3.0,0.4259740936756134,0.08827371853663533,-0.21625733822584153,0.03228371050208807,7.160930156707764,0.0019975178129971027,72.0,-11.342277064919472,3600,0.1
1.8577210569381715,0.5236688053607941,-3.0,0.4278122222423553,0.088068611078155,-0.2182301986217499,0.033921397253870965,9.991475343704224,0.0020417588809505103,73.0,-6.129187449812889,3650,0.0
1.8109040641784668,0.523821406364441,-3.0,0.42270434617996216,0.08786411008223888,-0.21612627059221268,0.03269296381622553,6.872910499572754,0.0020619788160547614,74.0,-3.466388013213873,3700,0.0
1.800357403755188,0.5450192427635193,-3.0,0.42080350399017336,0.08766078157507282,-0.21661448031663894,0.03433639220893383,6.931669473648071,0.002055029929615557,75.0,-8.810396298766136,3750,0.0
1.8082050275802612,0.5515778851509094,-3.0,0.4205183327198029,0.08745826964675536,-0.21716011196374893,0.03389713179320097,6.913552284240723,0.0019481052225455641,76.0,-12.061537235975266,3800,0.0
1.7962466430664064,0.5607895302772522,-3.0,0.4185041558742523,0.08725622410300847,-0.21579208612442016,0.03469079911708832,7.017489433288574,0.001977031060960144,77.0,-4.316397965885699,3850,0.1
1.796614351272583,0.5550435018539429,-3.0,0.41757120013237,0.08705518695301052,-0.2140740856528282,0.032385528236627575,7.030996799468994,0.0019408808671869337,78.0,-6.012837644666433,3900,0.1
1.7750098419189453,0.5657986903190613,-3.0,0.4147335398197174,0.0868555080784639,-0.2157441708445549,0.035585311874747276,6.942597389221191,0.0019401318905875086,79.0,-10.444865390658379,3950,0.1
1.7818286800384522,0.575189790725708,-3.0,0.4143716812133789,0.08665517660422443,-0.2136419302225113,0.035443225242197514,6.883351802825928,0.0019401035574264825,80.0,-12.608007818460464,4000,0.1
1.7704688262939454,0.586987693309784,-3.0,0.41243746399879455,0.08645643387307368,-0.21427205085754394,0.03608243983238935,7.183126926422119,0.0019387754867784678,81.0,-5.8121128641068935,4050,0.1
1.7766041517257691,0.5759344267845153,-3.0,0.4120196533203125,0.08625817281225866,-0.20970626354217528,0.03514055531471968,7.262043714523315,0.001965675295796245,82.0,-4.259914239868522,4100,0.1
1.7528765392303467,0.5660845124721527,-3.0,0.4090327835083008,0.08606052426652681,-0.20857137203216553,0.033804194815456864,7.017077684402466,0.0019096029340289534,83.0,-15.167860984802246,4150,0.1
1.7755346393585205,0.5819133818149567,-3.0,0.41004075288772585,0.08586280624670206,-0.21047260582447053,0.03143322549760342,6.953708648681641,0.0018468767404556275,84.0,-5.61606334336102,4200,0.1
1.7363966846466063,0.5985882246494293,-3.0,0.40574894547462464,0.08566571503835574,-0.21130651265382766,0.0349440810829401,7.207903623580933,0.0018791924696415663,85.0,-15.683138519525528,4250,0.1
1.7174350309371949,0.6096732997894287,-3.0,0.4032046365737915,0.08547091548074605,-0.2139505496621132,0.03418627999722958,7.056596517562866,0.0018653653329238295,86.0,-10.213695961982012,4300,0.1
1.7396473932266234,0.6276422476768494,-3.0,0.40418078064918517,0.08527684788645976,-0.21258850276470184,0.038797339983284475,6.815642356872559,0.0019447653531096875,87.0,-14.135531067848206,4350,0.0
1.7622900390625,0.6486865425109863,-3.0,0.40518253087997436,0.08508124048157939,-0.21241723120212555,0.03374463353306055,7.184279918670654,0.0019446384906768798,88.0,-8.496286503970623,4400,0.0
1.7196832227706909,0.6378388190269471,-3.0,0.4006397092342377,0.08488682033631158,-0.20982609778642655,0.03736298948526382,7.597353219985962,0.00196648481534794,89.0,-7.864904977381229,4450,0.0
1.7313941717147827,0.642154438495636,-3.0,0.4007191467285156,0.08469423660364873,-0.21157393634319305,0.031215911842882634,7.6834025382995605,0.0019991496135480704,90.0,-7.646515808999538,4500,0.0
1.7443338060379028,0.6408668422698974,-3.0,0.40089752912521365,0.0845002626113206,-0.2106900092959404,0.04420008484274149,7.568089246749878,0.0021315702516585587,91.0,-5.650616934522986,4550,0.0
1.7104335975646974,0.6463401246070862,-3.0,0.3971252346038818,0.0843079188236255,-0.20908824414014815,0.044744499884545805,6.981955289840698,0.002113788821734488,92.0,-9.562403962016106,4600,0.1
1.7456692123413087,0.6733199977874755,-3.0,0.3991839325428009,0.0841156989589313,-0.20963854491710662,0.04117445468902588,7.005223751068115,0.0020333469426259397,93.0,-14.864824458956718,4650,0.1
1.7073060607910155,0.6729007244110108,-3.0,0.3950538384914398,0.08392336539120943,-0.20851863235235213,0.04169049728661776,7.0193657875061035,0.0019175568572245539,94.0,-5.396635822951794,4700,0.1
1.7138240814208985,0.6832023930549621,-3.0,0.3947018265724182,0.08373276177863813,-0.20898914873600005,0.039874855168163775,7.0321364402771,0.002066327719949186,95.0,-5.432825455442071,4750,0.1
1.72545401096344,0.67412442445755,-3.0,0.3947745323181152,0.08354243471536246,-0.2077924945950508,0.037328836917877195,6.9848713874816895,0.00208478240063414,96.0,-5.713127486407757,4800,0.1
1.6572251844406127,0.6978358602523804,-3.0,0.38819270372390746,0.08335339825052931,-0.20708801954984665,0.042336966134607794,6.9422972202301025,0.002115190662443638,97.0,-11.693260848522186,4850,0.1
1.6549492931365968,0.7425329065322877,-3.0,0.38713043451309204,0.08316588771931252,-0.2076163974404335,0.038671008981764315,6.886038780212402,0.002035536316689104,98.0,-12.652958869934082,4900,0.1
1.6517871809005737,0.7207364630699158,-3.0,0.3859975326061249,0.08297864806975737,-0.2091421428322792,0.0360586965456605,6.678577661514282,0.002002699531149119,99.0,-5.102811889722943,4950,0.1
1.6230731916427612,0.7290348958969116,-3.0,0.38275439858436583,0.08279252224147024,-0.2066035172343254,0.03814262770116329,6.376856327056885,0.001989689846523106,100.0,-16.875031039118767,5000,0.1
1.6208726739883423,0.7461570167541504,-3.0,0.38171705007553103,0.08260673825903073,-0.20641111791133882,0.04623353935778141,104.3530843257904,0.0020769321848638357,101.0,-9.76879557967186,5050,0.1
1.6315688180923462,0.7082943081855774,-3.0,0.38174373388290406,0.08242283431628473,-0.20661912858486176,0.06145321860909462,6.176386833190918,0.0023467230214737358,102.0,-7.824304357171059,5100,0.0
1.7427191209793091,0.7777346348762513,-3.0,0.3900191283226013,0.08223516540615496,-0.20807161062955856,0.04213555719703436,6.3248677253723145,0.002085290974937379,103.0,-3.9891428109258413,5150,0.0
1.7238326740264893,0.7366379499435425,-3.0,0.38757546663284304,0.0820463429244496,-0.20536117106676102,0.04447528079152107,6.278493642807007,0.0020588369853794574,104.0,-5.108198031783104,5200,0.1
1.7045244264602661,0.7651316547393798,-3.0,0.38510998964309695,0.08185903306328829,-0.2057758930325508,0.04311675362288952,6.212789297103882,0.0020610864786431192,105.0,-14.73564064502716,5250,0.1
1.7431229066848755,0.7596006321907044,-3.0,0.387381831407547,0.08167194107640566,-0.20581612288951873,0.03771459862589836,6.542262077331543,0.002002082085236907,106.0,-4.831283183768392,5300,0.2
1.6971082878112793,0.7677562355995178,-3.0,0.38274630665779114,0.08148584943246753,-0.20356301128864288,0.037675004452466965,7.403935432434082,0.0019680454675108194,107.0,-3.6194672798737884,5350,0.2
1.6492052507400512,0.7836187005043029,-3.0,0.37798505783081054,0.08130103583102058,-0.2039184293150902,0.03940157052129507,7.711599826812744,0.0019462984101846813,108.0,-4.339235844090581,5400,0.2
1.6547852516174317,0.7455481338500977,-3.0,0.3775859022140503,0.08111713835686618,-0.20335766136646272,0.03987217891961336,7.828445672988892,0.0019402647949755191,109.0,-20.220858573913574,5450,0.2
1.6790223121643066,0.7636524605751037,-3.0,0.37869372963905334,0.08093431138989779,-0.20460570126771926,0.040866260826587675,7.554644823074341,0.002038986219558865,110.0,-16.423937886953354,5500,0.2
1.6818578338623047,0.7419852256774903,-3.0,0.37806357979774474,0.08075097117239811,-0.20291165351867677,0.047260298654437066,7.615345001220703,0.0021199795533902942,111.0,-11.472469612956047,5550,0.2
