actor_entropy,actor_loss,actor_target_entropy,alpha_loss,alpha_value,batch_reward,critic_loss,duration,encoder_recon_loss,episode,episode_reward,step,success_rate
0.7697981965541839,0.4124419963359833,-3.0,0.376630836725235,0.09992957698455697,-0.20797367215156556,0.2797205513343215,7.715163946151733,0.04937089636921883,21.0,-16.390490636229515,1050,0.0
2.0165152740478516,0.16501808166503906,-3.0,0.49998692989349364,0.09966846644789498,-0.2102748465538025,0.02191059375181794,6.517573356628418,0.018153695072978735,22.0,-8.204747579991817,1100,0.0
2.0121837425231934,0.1963128286600113,-3.0,0.4982526159286499,0.09940813996240148,-0.21075112819671632,0.020257393307983877,6.56558632850647,0.012852102257311345,23.0,-9.484995231032372,1150,0.0
1.9283009004592895,0.23161917686462402,-3.0,0.4886693048477173,0.09915470432386879,-0.21022963762283325,0.018644574824720622,6.8147804737091064,0.01021491477265954,24.0,-9.94987528771162,1200,0.0
1.952867670059204,0.19603003786876796,-3.0,0.4898726224899292,0.09890757730230906,-0.20730996876955032,0.019699369072914124,6.533605098724365,0.009315499663352966,25.0,-5.827182790264487,1250,0.0
2.018014373779297,0.21480574786663056,-3.0,0.4950646996498108,0.0986576802024405,-0.20321030110120775,0.008976200027391315,6.7188873291015625,0.007844418538734316,26.0,-11.034567900002003,1300,0.0
2.0116124057769778,0.19833482444286346,-3.0,0.49318446636199953,0.09840825649775253,-0.20475039571523668,0.008732561469078064,6.674982070922852,0.006905870391055942,27.0,-12.479987479746342,1350,0.0
1.9880307817459106,0.2345190668106079,-3.0,0.4896325349807739,0.098161455763287,-0.20774198293685914,0.014225662359967828,7.203182935714722,0.006543800262734294,28.0,-12.892537005245686,1400,0.0
2.016245656013489,0.1906836622953415,-3.0,0.4911705470085144,0.09791593513458446,-0.2090768775343895,0.0084997820854187,7.083418130874634,0.0057010294031351804,29.0,-12.317067697644234,1450,0.0
1.9704501390457154,0.19571110367774963,-3.0,0.4854734206199646,0.09767221242711764,-0.20900871485471725,0.009000802859663964,7.097105026245117,0.005316139329224825,30.0,-6.9313119277358055,1500,0.0
2.023427782058716,0.19263277113437652,-3.0,0.4894279146194458,0.09742897655078195,-0.206900936961174,0.007344829849898815,7.022942781448364,0.005019592875614762,31.0,-13.474559277296066,1550,0.0
1.9636801815032958,0.2065261161327362,-3.0,0.48240604281425475,0.09718744622482609,-0.21117454558610915,0.009609237788245082,7.964081764221191,0.004877601498737932,32.0,-10.865201339125633,1600,0.0
2.0186393547058104,0.19421417951583864,-3.0,0.48654053449630735,0.09694650330509806,-0.2076512897014618,0.007532332157716155,7.818763494491577,0.004753099465742708,33.0,-10.253187695518136,1650,0.0
2.0210456228256226,0.20417701184749604,-3.0,0.4855641531944275,0.09670559614391402,-0.21000261962413788,0.007629983462393284,7.646181583404541,0.004624273730441928,34.0,-13.878485307097435,1700,0.0
2.0125144624710085,0.19343945503234863,-3.0,0.48353744864463805,0.09646597594309911,-0.21317872822284697,0.00819124510511756,11.596181392669678,0.004538874942809344,35.0,-13.74006900191307,1750,0.0
1.9848405838012695,0.20401313841342927,-3.0,0.47968190908432007,0.09622783403114608,-0.21374238520860672,0.009703266061842441,7.776391506195068,0.004485054509714246,36.0,-12.031646937131882,1800,0.0
1.999984965324402,0.19747540712356568,-3.0,0.4799560260772705,0.09599157405718088,-0.2137591513991356,0.006942975306883454,7.871260404586792,0.004261966999620199,37.0,-12.685980312526226,1850,0.0
1.9961413192749022,0.21423458814620971,-3.0,0.4784078848361969,0.09575537244783866,-0.21665605247020722,0.007914061648771167,7.801927804946899,0.004225999563932419,38.0,-14.765389531850815,1900,0.0
1.9759381294250489,0.2555854141712189,-3.0,0.47530572175979613,0.09552101823701689,-0.2156544804573059,0.021400310304015874,7.762452602386475,0.005164974462240934,39.0,-10.716455675661564,1950,0.0
1.9843185758590698,0.2551352769136429,-3.0,0.47494261503219604,0.095287543487965,-0.22006794065237045,0.00948758768849075,7.9021453857421875,0.0041833232622593645,40.0,-5.265834104269743,2000,0.0
1.9723934888839723,0.2126351797580719,-3.0,0.4726495635509491,0.09505473526290559,-0.21401062816381455,0.007452847389504314,7.787790536880493,0.004055452551692724,41.0,-6.792986311018467,2050,0.0
1.968782262802124,0.19804867327213288,-3.0,0.4711564004421234,0.09482337606601643,-0.2126010039448738,0.006801236029714346,7.866511821746826,0.00399473249912262,42.0,-12.290329441428185,2100,0.0
1.9560561275482178,0.21602457702159883,-3.0,0.4688082599639893,0.09459274504796823,-0.21546359300613405,0.007555904053151608,7.771755218505859,0.003960260218009353,43.0,-14.936102420091629,2150,0.0
1.9512681007385253,0.22155814081430436,-3.0,0.467220743894577,0.09436391174309261,-0.21622387021780015,0.007715856805443764,7.86368465423584,0.003910288610495627,44.0,-13.917731612920761,2200,0.0
1.960965747833252,0.251925328373909,-3.0,0.46700228095054624,0.09413525494146645,-0.21957235991954804,0.008328889692202211,7.777766466140747,0.0038866126537323,45.0,-5.904421646147966,2250,0.0
1.9586413288116455,0.21649844884872438,-3.0,0.4656529879570007,0.09390775960096168,-0.2119775488972664,0.011397179896011949,7.787949800491333,0.0039144838973879815,46.0,-4.180015297606587,2300,0.0
1.9458700323104858,0.24404741525650026,-3.0,0.4633314311504364,0.09368054214406447,-0.21148897469043731,0.01368803221732378,7.796253681182861,0.003920569871552288,47.0,-7.800093621015549,2350,0.0
1.926280245780945,0.2470738822221756,-3.0,0.46038535952568055,0.09345474735386661,-0.2117945072054863,0.013271420653909445,7.795692443847656,0.003907837853766978,48.0,-20.26319581270218,2400,0.0
1.9534050703048706,0.2837688195705414,-3.0,0.461806458234787,0.09323013557238373,-0.21445395857095717,0.015730521380901336,7.828361511230469,0.0039031865587458013,49.0,-12.435713335871696,2450,0.0
1.908730721473694,0.2878555220365524,-3.0,0.45654204607009885,0.09300616777677025,-0.21588661640882492,0.016562222577631472,7.7881035804748535,0.003923283745534718,50.0,-14.49898912012577,2500,0.0
1.9094353246688842,0.30488389790058135,-3.0,0.4555166399478912,0.09278372398685944,-0.21597679436206818,0.014021872393786907,7.765352010726929,0.003848342448472977,51.0,-8.79051398858428,2550,0.0
1.9018547773361205,0.3108082187175751,-3.0,0.45372774481773376,0.09256218648646808,-0.218002347946167,0.011095069656148553,7.770424127578735,0.003761972999200225,52.0,-7.836977958679199,2600,0.0
1.8919252395629882,0.32262942075729373,-3.0,0.45173008799552916,0.09234195851023279,-0.21600848853588103,0.012451423788443208,7.83794379234314,0.003745658481493592,53.0,-12.775667384266853,2650,0.0
