actor_entropy,actor_loss,actor_target_entropy,alpha_loss,alpha_value,batch_reward,critic_loss,duration,encoder_recon_loss,episode,episode_reward,mvd_loss,step,success_rate
1.260926143527031,0.09678482528775931,-3.0,0.42562837958335875,0.09990591037816468,-0.21020134538412094,0.14299264665693046,18.704156398773193,0.0729498779028654,21.0,-13.056236319243908,4.8503593063354495,1050,0.0
1.8570548105239868,-0.012496605375781655,-3.0,0.4839789140224457,0.0996439842405963,-0.21262997895479202,0.02700267147272825,17.712984323501587,0.05971230447292328,22.0,-9.790158547461033,4.7725809288024905,1100,0.0
1.7683728981018065,0.03575591847300529,-3.0,0.47394301772117614,0.09939184141725793,-0.21054927855730057,0.047897256053984164,17.864312648773193,0.057493174970149996,23.0,-4.295966982841492,4.62492733001709,1150,0.0
1.8826352405548095,0.009409283669665456,-3.0,0.48407873034477233,0.09914490923837586,-0.20643396884202958,0.028034034967422485,17.899811506271362,0.056666865944862366,24.0,-8.715391248464584,4.613578109741211,1200,0.0
1.9141677284240723,0.02693405229598284,-3.0,0.48596823930740357,0.09889107312143106,-0.20258067816495895,0.023642456885427238,18.221781492233276,0.05688588015735149,25.0,-9.559843137860298,4.708974170684814,1250,0.0
1.8712064933776855,0.0615685130469501,-3.0,0.48050506830215456,0.09864257511855072,-0.20480714321136476,0.03092527311295271,17.796447038650513,0.05631957776844501,26.0,-10.814732119441032,4.428608684539795,1300,0.0
1.9285653972625731,0.009656491996720433,-3.0,0.48494155287742613,0.09839390156618341,-0.20406035840511322,0.02512671137228608,17.801575899124146,0.05531661562621593,27.0,-10.482044324278831,4.24256368637085,1350,0.0
1.8844619035720824,0.025907052438706158,-3.0,0.47939625740051267,0.09814728306823885,-0.2049965000152588,0.03961725477129221,17.69334578514099,0.05471995741128922,28.0,-8.878607466816902,3.9580485343933107,1400,0.0
1.966547679901123,0.025490315137431024,-3.0,0.4862302660942078,0.09790122475858119,-0.20303403675556184,0.03964426578953862,18.185587644577026,0.05482662223279476,29.0,-7.997543562203646,3.715274705886841,1450,0.0
1.9987290382385254,0.025527104409411548,-3.0,0.48814345002174375,0.09765340944804932,-0.20281821399927139,0.037193214111030104,17.62199592590332,0.05427246108651161,30.0,-6.235271915793419,3.5620209312438966,1500,0.0
1.9887809991836547,0.03640414774417877,-3.0,0.48594176411628726,0.09740688536455094,-0.19962542355060578,0.038164865262806415,17.698704957962036,0.05409720189869404,31.0,-13.649179309606552,3.349057197570801,1550,0.0
1.9878261804580688,0.04508409041911363,-3.0,0.4846277022361755,0.09716198514222044,-0.20342233061790466,0.04046757835894823,18.30341124534607,0.05370343647897244,32.0,-9.381070226430893,3.399626932144165,1600,0.0
1.9616246318817139,0.057556528821587565,-3.0,0.4808765983581543,0.09691935969016054,-0.19858817577362062,0.040213161185383796,17.60748529434204,0.05377354271709919,33.0,-4.906040909234434,3.304188413619995,1650,0.0
1.9816314268112183,0.062180371284484864,-3.0,0.4816128611564636,0.09667763134573289,-0.20105095565319062,0.03725408768281341,17.879013299942017,0.053638802468776704,34.0,-11.05756026506424,3.2019534969329833,1700,0.0
1.979482660293579,0.05903287801891565,-3.0,0.48020612239837646,0.09643697733404874,-0.1990029326081276,0.03860548403114081,17.398292541503906,0.05334331087768078,35.0,-7.085504963994026,3.4046653366088866,1750,0.0
1.9697354412078858,0.053391863852739335,-3.0,0.47807631492614744,0.09619779087134679,-0.1973176831007004,0.03951901230961084,17.694499492645264,0.05327663481235504,36.0,-12.962154895067215,3.2720548248291017,1800,0.0
1.9900088691711426,0.0696297261863947,-3.0,0.47883630156517026,0.09595912996753098,-0.199722603559494,0.041025890521705154,17.80642867088318,0.053161656036973,37.0,-8.86122216284275,3.068197660446167,1850,0.0
1.9991810894012452,0.07903433419764042,-3.0,0.4785258221626282,0.0957207242644098,-0.1988252454996109,0.038047264181077484,17.69072389602661,0.053086434826254844,38.0,-9.517828240990639,2.9020195388793946,1900,0.0
1.973039255142212,0.07127827018499375,-3.0,0.47484585762023923,0.09548385138744198,-0.19912319928407668,0.040620899237692354,17.81767702102661,0.053072754964232444,39.0,-11.202997632324696,2.71499361038208,1950,0.0
1.975465841293335,0.10039583817124367,-3.0,0.4739074206352234,0.09524871943663453,-0.20167822480201722,0.04903611501678824,18.10457730293274,0.05310080721974373,40.0,-13.694185808300972,2.798841505050659,2000,0.0
1.9521049976348877,0.09058576181530953,-3.0,0.47052425146102905,0.09501526368607555,-0.2018085864186287,0.04295010432600975,17.986658573150635,0.05301353685557842,41.0,-9.33362801373005,2.6598917198181153,2050,0.0
1.9621576690673828,0.08090188499540091,-3.0,0.47032535672187803,0.09478259793114137,-0.20099379986524582,0.050425528548657894,17.812869787216187,0.05352390430867672,42.0,-12.599563099443913,2.667217502593994,2100,0.0
1.960567183494568,0.08299288876354695,-3.0,0.46902408838272097,0.09455049403623755,-0.20024440914392472,0.049083091113716365,18.295442581176758,0.05392410129308701,43.0,-9.061656884849072,2.7258252334594726,2150,0.0
1.9471414232254027,0.08459032721817493,-3.0,0.46661303877830507,0.09431977104580316,-0.2013374635577202,0.047668885886669156,18.185333490371704,0.05350175566971302,44.0,-15.680250227451324,2.6053237247467043,2200,0.0
